,userId,movieId,rating,timestamp,user_row_num,user_row_percentile
265,3,1263,0.5,1306463569,5,0.1282051282051282
266,3,2080,0.5,1306463572,6,0.15384615384615385
267,3,31,0.5,1306463578,7,0.1794871794871795
268,3,720,0.5,1306463595,8,0.20512820512820512
269,3,3703,5.0,1306463603,9,0.23076923076923078
270,3,849,5.0,1306463611,10,0.2564102564102564
271,3,647,0.5,1306463619,11,0.28205128205128205
272,3,1272,0.5,1306463624,12,0.3076923076923077
273,3,1093,0.5,1306463627,13,0.3333333333333333
274,3,2288,4.0,1306463631,14,0.358974358974359
275,3,3210,0.5,1306463638,15,0.38461538461538464
276,3,6835,5.0,1306463670,16,0.41025641025641024
277,3,7991,5.0,1306463684,17,0.4358974358974359
278,3,5746,5.0,1306463708,18,0.46153846153846156
279,3,5181,5.0,1306463718,19,0.48717948717948717
280,3,4518,5.0,1306463770,20,0.5128205128205128
281,3,70946,5.0,1306463815,21,0.5384615384615384
282,3,5919,5.0,1306463825,22,0.5641025641025641
283,3,2851,5.0,1306463925,23,0.5897435897435898
300,4,171,3.0,945078428,1,0.004629629629629629
301,4,902,4.0,945078446,2,0.009259259259259259
302,4,417,2.0,945078467,3,0.013888888888888888
303,4,1304,3.0,945078467,4,0.018518518518518517
304,4,2351,4.0,945078467,5,0.023148148148148147
305,4,2959,2.0,945078528,6,0.027777777777777776
306,4,2712,2.0,945078542,7,0.032407407407407406
307,4,162,5.0,945078571,8,0.037037037037037035
308,4,599,2.0,945078587,9,0.041666666666666664
309,4,759,3.0,945078601,10,0.046296296296296294
310,4,538,5.0,945078636,11,0.05092592592592592
311,4,368,4.0,945078690,12,0.05555555555555555
312,4,1283,5.0,945078690,13,0.06018518518518518
313,4,2019,2.0,945078690,14,0.06481481481481481
314,4,2921,4.0,945078708,15,0.06944444444444445
315,4,2843,5.0,945078814,16,0.07407407407407407
316,4,2583,5.0,945078863,17,0.0787037037037037
317,4,1079,2.0,945078946,18,0.08333333333333333
318,4,2973,2.0,945078946,19,0.08796296296296297
319,4,1199,2.0,945078967,20,0.09259259259259259
320,4,1967,5.0,945078967,21,0.09722222222222222
321,4,2692,5.0,945079013,22,0.10185185185185185
322,4,2076,4.0,945079052,23,0.10648148148148148
323,4,215,5.0,945079078,24,0.1111111111111111
324,4,509,1.0,945079106,25,0.11574074074074074
325,4,800,4.0,945079106,26,0.12037037037037036
326,4,1733,5.0,945079143,27,0.125
327,4,2390,5.0,945079164,28,0.12962962962962962
328,4,319,5.0,945079182,29,0.13425925925925927
329,4,1025,4.0,945079232,30,0.1388888888888889
330,4,190,2.0,945079259,31,0.14351851851851852
331,4,260,5.0,945079259,32,0.14814814814814814
332,4,457,5.0,945079259,33,0.1527777777777778
333,4,1084,5.0,945079259,34,0.1574074074074074
334,4,553,2.0,945079301,35,0.16203703703703703
335,4,1073,4.0,945079483,36,0.16666666666666666
336,4,919,5.0,945079521,37,0.1712962962962963
337,4,2078,5.0,945079521,38,0.17592592592592593
338,4,899,4.0,945079653,39,0.18055555555555555
339,4,1282,5.0,945079653,40,0.18518518518518517
340,4,1288,4.0,945079653,41,0.18981481481481483
341,4,1947,5.0,945079653,42,0.19444444444444445
342,4,588,4.0,945079670,43,0.19907407407407407
343,4,914,5.0,945079670,44,0.2037037037037037
344,4,1213,4.0,945079729,45,0.20833333333333334
345,4,2203,4.0,945079729,46,0.21296296296296297
346,4,1449,5.0,945079767,47,0.2175925925925926
347,4,1517,4.0,945079790,48,0.2222222222222222
348,4,2683,4.0,945079790,49,0.22685185185185186
349,4,904,4.0,945079837,50,0.23148148148148148
350,4,1617,2.0,945079837,51,0.2361111111111111
351,4,2467,4.0,945079858,52,0.24074074074074073
352,4,492,5.0,945079872,53,0.24537037037037038
353,4,1732,4.0,945079889,54,0.25
354,4,648,3.0,945079906,55,0.25462962962962965
355,4,1597,1.0,945079906,56,0.25925925925925924
356,4,3044,5.0,945079920,57,0.2638888888888889
357,4,1719,4.0,945079956,58,0.26851851851851855
358,4,296,1.0,945173350,59,0.27314814814814814
359,4,2571,1.0,945173385,60,0.2777777777777778
360,4,47,2.0,945173425,61,0.2824074074074074
361,4,32,2.0,945173447,62,0.28703703703703703
362,4,1466,4.0,945173492,63,0.2916666666666667
363,4,235,2.0,945173513,64,0.2962962962962963
364,4,2770,2.0,945173553,65,0.30092592592592593
365,4,920,5.0,945173602,66,0.3055555555555556
366,4,1046,5.0,945173654,67,0.3101851851851852
367,4,1077,5.0,945173692,68,0.3148148148148148
368,4,1391,1.0,945173766,69,0.3194444444444444
369,4,908,5.0,945173902,70,0.32407407407407407
370,4,912,5.0,945173902,71,0.3287037037037037
371,4,910,5.0,945173989,72,0.3333333333333333
372,4,1250,5.0,945174008,73,0.33796296296296297
373,4,2186,5.0,945174008,74,0.3425925925925926
374,4,1203,5.0,945174025,75,0.3472222222222222
375,4,1834,5.0,945174134,76,0.35185185185185186
376,4,475,5.0,945174290,77,0.35648148148148145
377,4,1704,1.0,945629015,78,0.3611111111111111
378,4,222,1.0,945629040,79,0.36574074074074076
379,4,345,4.0,945629063,80,0.37037037037037035
380,4,1895,4.0,945629179,81,0.375
381,4,2282,1.0,945629238,82,0.37962962962962965
382,4,3481,2.0,964538243,83,0.38425925925925924
383,4,3365,5.0,964538329,84,0.3888888888888889
384,4,3508,5.0,964538351,85,0.39351851851851855
385,4,58,3.0,964538444,86,0.39814814814814814
386,4,265,5.0,964538468,87,0.4027777777777778
387,4,342,5.0,964538500,88,0.4074074074074074
388,4,1094,3.0,964538500,89,0.41203703703703703
389,4,1188,5.0,964538500,90,0.4166666666666667
390,4,930,5.0,964538571,91,0.4212962962962963
391,4,1198,3.0,964538728,92,0.42592592592592593
392,4,1259,4.0,964538728,93,0.4305555555555556
393,4,1196,5.0,964538763,94,0.4351851851851852
394,4,1197,5.0,964538763,95,0.4398148148148148
395,4,1291,4.0,964538763,96,0.4444444444444444
396,4,539,1.0,964538832,97,0.44907407407407407
397,4,3175,1.0,964538930,98,0.4537037037037037
398,4,2336,2.0,964538964,99,0.4583333333333333
399,4,3788,3.0,964539085,100,0.46296296296296297
400,4,3160,4.0,964539121,101,0.4675925925925926
401,4,2858,5.0,964539140,102,0.4722222222222222
402,4,1179,4.0,964539180,103,0.47685185185185186
403,4,1211,1.0,964539205,104,0.48148148148148145
404,4,1225,4.0,964539326,105,0.4861111111111111
405,4,1734,3.0,964539357,106,0.49074074074074076
406,4,3386,4.0,964539395,107,0.49537037037037035
407,4,1892,2.0,964539431,108,0.5
408,4,2791,5.0,964539628,109,0.5046296296296297
409,4,1086,5.0,964539723,110,0.5092592592592593
410,4,1103,5.0,964539723,111,0.5138888888888888
411,4,3176,4.0,964539771,112,0.5185185185185185
412,4,3204,4.0,964539828,113,0.5231481481481481
413,4,2174,5.0,964539855,114,0.5277777777777778
414,4,1219,4.0,964539961,115,0.5324074074074074
415,4,593,5.0,964539986,116,0.5370370370370371
416,4,2762,4.0,964539986,117,0.5416666666666666
417,4,608,5.0,964540008,118,0.5462962962962963
418,4,2204,5.0,964540008,119,0.5509259259259259
419,4,1907,3.0,964540505,120,0.5555555555555556
420,4,1057,3.0,964540578,121,0.5601851851851852
421,4,3083,5.0,964622487,122,0.5648148148148148
422,4,176,5.0,964622565,123,0.5694444444444444
423,4,2324,1.0,964622590,124,0.5740740740740741
424,4,2359,4.0,964622590,125,0.5787037037037037
425,4,1885,3.0,964622617,126,0.5833333333333334
426,4,1883,4.0,964622642,127,0.5879629629629629
427,4,232,5.0,964622684,128,0.5925925925925926
428,4,1265,4.0,964622684,129,0.5972222222222222
516,5,590,5.0,847434747,1,0.022727272727272728
517,5,592,3.0,847434747,2,0.045454545454545456
518,5,150,3.0,847434748,3,0.06818181818181818
519,5,296,5.0,847434748,4,0.09090909090909091
520,5,380,2.0,847434748,5,0.11363636363636363
521,5,457,4.0,847434801,6,0.13636363636363635
522,5,588,4.0,847434801,7,0.1590909090909091
523,5,153,3.0,847434802,8,0.18181818181818182
524,5,344,3.0,847434802,9,0.20454545454545456
525,5,316,2.0,847434832,10,0.22727272727272727
526,5,349,3.0,847434832,11,0.25
527,5,595,5.0,847434832,12,0.2727272727272727
528,5,110,4.0,847434880,13,0.29545454545454547
529,5,318,3.0,847434880,14,0.3181818181818182
530,5,34,4.0,847434881,15,0.3409090909090909
531,5,50,4.0,847434881,16,0.36363636363636365
532,5,364,3.0,847434882,17,0.38636363636363635
533,5,527,5.0,847434960,18,0.4090909090909091
534,5,39,3.0,847434961,19,0.4318181818181818
535,5,1,4.0,847434962,20,0.45454545454545453
536,5,597,3.0,847434962,21,0.4772727272727273
537,5,265,3.0,847435129,22,0.5
538,5,367,4.0,847435129,23,0.5227272727272727
539,5,515,3.0,847435129,24,0.5454545454545454
540,5,21,4.0,847435238,25,0.5681818181818182
541,5,58,5.0,847435238,26,0.5909090909090909
560,6,590,5.0,845553109,1,0.0031847133757961785
561,6,592,3.0,845553109,2,0.006369426751592357
562,6,150,4.0,845553110,3,0.009554140127388535
563,6,296,2.0,845553110,4,0.012738853503184714
564,6,380,4.0,845553110,5,0.01592356687898089
565,6,153,3.0,845553146,6,0.01910828025477707
566,6,165,3.0,845553146,7,0.022292993630573247
567,6,344,3.0,845553146,8,0.025477707006369428
568,6,349,5.0,845553146,9,0.028662420382165606
569,6,588,5.0,845553146,10,0.03184713375796178
570,6,231,3.0,845553174,11,0.03503184713375796
571,6,316,5.0,845553174,12,0.03821656050955414
572,6,457,5.0,845553174,13,0.041401273885350316
573,6,593,4.0,845553174,14,0.044585987261146494
574,6,595,5.0,845553174,15,0.04777070063694268
575,6,318,5.0,845553200,16,0.050955414012738856
576,6,329,4.0,845553200,17,0.054140127388535034
577,6,356,5.0,845553200,18,0.05732484076433121
578,6,434,4.0,845553200,19,0.06050955414012739
579,6,480,5.0,845553200,20,0.06369426751592357
580,6,10,3.0,845553253,21,0.06687898089171974
581,6,161,3.0,845553253,22,0.07006369426751592
582,6,208,3.0,845553253,23,0.0732484076433121
583,6,292,4.0,845553253,24,0.07643312101910828
584,6,339,4.0,845553253,25,0.07961783439490445
585,6,110,5.0,845553283,26,0.08280254777070063
586,6,185,3.0,845553283,27,0.08598726114649681
587,6,253,3.0,845553283,28,0.08917197452229299
588,6,288,2.0,845553283,29,0.09235668789808917
589,6,454,4.0,845553283,30,0.09554140127388536
590,6,47,4.0,845553317,31,0.09872611464968153
591,6,364,5.0,845553317,32,0.10191082802547771
592,6,367,4.0,845553317,33,0.10509554140127389
593,6,377,5.0,845553317,34,0.10828025477707007
594,6,589,3.0,845553317,35,0.11146496815286625
595,6,34,4.0,845553354,36,0.11464968152866242
596,6,410,3.0,845553354,37,0.1178343949044586
597,6,500,5.0,845553354,38,0.12101910828025478
598,6,597,4.0,845553354,39,0.12420382165605096
599,6,50,1.0,845553381,40,0.12738853503184713
600,6,225,4.0,845553381,41,0.1305732484076433
601,6,587,5.0,845553381,42,0.1337579617834395
602,6,19,2.0,845553382,43,0.13694267515923567
603,6,21,2.0,845553382,44,0.14012738853503184
604,6,32,4.0,845553426,45,0.14331210191082802
605,6,527,3.0,845553426,46,0.1464968152866242
606,6,539,3.0,845553426,47,0.14968152866242038
607,6,160,5.0,845553457,48,0.15286624203821655
608,6,266,3.0,845553457,49,0.15605095541401273
609,6,317,4.0,845553457,50,0.1592356687898089
610,6,357,3.0,845553457,51,0.1624203821656051
611,6,440,4.0,845553457,52,0.16560509554140126
612,6,11,4.0,845553489,53,0.16878980891719744
613,6,350,5.0,845553489,54,0.17197452229299362
614,6,432,5.0,845553489,55,0.1751592356687898
615,6,435,3.0,845553489,56,0.17834394904458598
616,6,2,4.0,845553522,57,0.18152866242038215
617,6,282,3.0,845553522,58,0.18471337579617833
618,6,315,4.0,845553522,59,0.18789808917197454
619,6,474,4.0,845553522,60,0.1910828025477707
620,6,509,3.0,845553522,61,0.1942675159235669
621,6,17,4.0,845553559,62,0.19745222929936307
622,6,95,4.0,845553559,63,0.20063694267515925
623,6,236,4.0,845553559,64,0.20382165605095542
624,6,553,5.0,845553559,65,0.2070063694267516
625,6,141,4.0,845553586,66,0.21019108280254778
626,6,151,4.0,845553586,67,0.21337579617834396
627,6,196,3.0,845553586,68,0.21656050955414013
628,6,337,5.0,845553586,69,0.2197452229299363
629,6,508,4.0,845553586,70,0.2229299363057325
630,6,186,3.0,845553619,71,0.22611464968152867
631,6,204,3.0,845553619,72,0.22929936305732485
632,6,252,4.0,845553619,73,0.23248407643312102
633,6,736,5.0,845553619,74,0.2356687898089172
634,6,62,4.0,845553660,75,0.23885350318471338
635,6,158,4.0,845553660,76,0.24203821656050956
636,6,293,3.0,845553660,77,0.24522292993630573
637,6,25,3.0,845553695,78,0.2484076433121019
638,6,168,5.0,845553695,79,0.2515923566878981
639,6,261,4.0,845553695,80,0.25477707006369427
640,6,36,5.0,845553726,81,0.25796178343949044
641,6,256,3.0,845553726,82,0.2611464968152866
642,6,265,3.0,845553726,83,0.2643312101910828
643,6,353,4.0,845553726,84,0.267515923566879
644,6,368,5.0,845553726,85,0.27070063694267515
645,6,6,4.0,845553757,86,0.27388535031847133
646,6,105,3.0,845553757,87,0.2770700636942675
647,6,333,5.0,845553757,88,0.2802547770700637
648,6,224,3.0,845553794,89,0.28343949044585987
649,6,370,4.0,845553794,90,0.28662420382165604
650,6,485,3.0,845553794,91,0.2898089171974522
651,6,515,4.0,845553794,92,0.2929936305732484
652,6,16,4.0,845553819,93,0.2961783439490446
653,6,31,3.0,845553819,94,0.29936305732484075
654,6,355,4.0,845553819,95,0.30254777070063693
655,6,497,3.0,845553819,96,0.3057324840764331
656,6,594,4.0,845553819,97,0.3089171974522293
657,6,277,5.0,845553844,98,0.31210191082802546
658,6,466,2.0,845553844,99,0.31528662420382164
659,6,520,3.0,845553844,100,0.3184713375796178
660,6,608,3.0,845553844,101,0.321656050955414
661,6,22,5.0,845553875,102,0.3248407643312102
662,6,237,4.0,845553875,103,0.32802547770700635
663,6,273,3.0,845553875,104,0.33121019108280253
664,6,552,3.0,845553875,105,0.3343949044585987
665,6,45,3.0,845553907,106,0.3375796178343949
666,6,163,3.0,845553907,107,0.34076433121019106
667,6,276,4.0,845553907,108,0.34394904458598724
668,6,468,4.0,845553907,109,0.3471337579617834
669,6,5,5.0,845553938,110,0.3503184713375796
670,6,181,3.0,845553938,111,0.3535031847133758
671,6,342,3.0,845553938,112,0.35668789808917195
672,6,348,3.0,845553938,113,0.35987261146496813
673,6,145,4.0,845553966,114,0.3630573248407643
674,6,230,5.0,845553966,115,0.3662420382165605
675,6,112,4.0,845553994,116,0.36942675159235666
676,6,218,2.0,845553994,117,0.37261146496815284
677,6,362,3.0,845553994,118,0.37579617834394907
678,6,381,3.0,845553994,119,0.37898089171974525
679,6,207,4.0,845554024,120,0.3821656050955414
680,6,222,4.0,845554024,121,0.3853503184713376
681,6,327,1.0,845554062,122,0.3885350318471338
682,6,455,3.0,845554062,123,0.39171974522292996
683,6,616,5.0,845554062,124,0.39490445859872614
684,6,216,4.0,845554099,125,0.3980891719745223
685,6,303,3.0,845554099,126,0.4012738853503185
686,6,475,4.0,845554099,127,0.40445859872611467
687,6,540,3.0,845554099,128,0.40764331210191085
688,6,543,3.0,845554099,129,0.410828025477707
689,6,371,3.0,845554141,130,0.4140127388535032
690,6,477,4.0,845554141,131,0.4171974522292994
691,6,491,4.0,845554141,132,0.42038216560509556
692,6,596,3.0,845554141,133,0.42356687898089174
693,6,234,2.0,845554176,134,0.4267515923566879
694,6,257,5.0,845554176,135,0.4299363057324841
695,6,494,3.0,845554176,136,0.43312101910828027
696,6,419,3.0,845554224,137,0.43630573248407645
697,6,532,3.0,845554224,138,0.4394904458598726
698,6,60,4.0,845554263,139,0.4426751592356688
699,6,170,3.0,845554263,140,0.445859872611465
700,6,248,5.0,845554263,141,0.44904458598726116
701,6,7,4.0,845554264,142,0.45222929936305734
702,6,3,5.0,845554296,143,0.4554140127388535
703,6,374,3.0,845554296,144,0.4585987261146497
704,6,531,3.0,845554296,145,0.46178343949044587
705,6,281,4.0,845554320,146,0.46496815286624205
706,6,383,3.0,845554320,147,0.4681528662420382
707,6,4,3.0,845554349,148,0.4713375796178344
708,6,104,4.0,845554349,149,0.4745222929936306
709,6,546,2.0,845554349,150,0.47770700636942676
710,6,267,3.0,845554376,151,0.48089171974522293
711,6,361,4.0,845554376,152,0.4840764331210191
712,6,708,4.0,845554376,153,0.4872611464968153
713,6,24,4.0,845554397,154,0.49044585987261147
714,6,382,3.0,845554397,155,0.49363057324840764
715,6,415,4.0,845554420,156,0.4968152866242038
716,6,195,4.0,845554455,157,0.5
717,6,289,3.0,845554455,158,0.5031847133757962
718,6,351,4.0,845554455,159,0.5063694267515924
719,6,502,3.0,845554455,160,0.5095541401273885
720,6,174,3.0,845554479,161,0.5127388535031847
721,6,524,3.0,845554479,162,0.5159235668789809
722,6,15,4.0,845554505,163,0.5191082802547771
723,6,412,3.0,845554505,164,0.5222929936305732
724,6,437,3.0,845554505,165,0.5254777070063694
725,6,489,3.0,845554505,166,0.5286624203821656
726,6,542,4.0,845554524,167,0.5318471337579618
727,6,46,4.0,845554551,168,0.535031847133758
728,6,262,5.0,845554551,169,0.5382165605095541
729,6,426,3.0,845554551,170,0.5414012738853503
730,6,537,3.0,845554551,171,0.5445859872611465
731,6,93,4.0,845554584,172,0.5477707006369427
732,6,490,3.0,845554584,173,0.5509554140127388
733,6,783,5.0,845554584,174,0.554140127388535
734,6,802,4.0,845554584,175,0.5573248407643312
735,6,314,5.0,845554603,176,0.5605095541401274
736,6,405,3.0,845554603,177,0.5636942675159236
737,6,79,3.0,845554907,178,0.5668789808917197
738,6,516,4.0,845554908,179,0.5700636942675159
739,6,548,3.0,845554908,180,0.5732484076433121
740,6,177,3.0,845554931,181,0.5764331210191083
741,6,191,2.0,845554931,182,0.5796178343949044
742,6,41,4.0,845554962,183,0.5828025477707006
743,6,366,3.0,845554962,184,0.5859872611464968
744,6,416,3.0,845554962,185,0.589171974522293
745,6,135,3.0,845554987,186,0.5923566878980892
746,6,239,3.0,845554987,187,0.5955414012738853
747,6,378,3.0,845554987,188,0.5987261146496815
874,7,1784,0.5,1106635416,1,0.006578947368421052
875,7,2683,2.0,1106635420,2,0.013157894736842105
876,7,1584,5.0,1106635423,3,0.019736842105263157
877,7,1610,4.0,1106635429,4,0.02631578947368421
878,7,1923,1.5,1106635444,5,0.03289473684210526
879,7,1208,4.0,1106635462,6,0.039473684210526314
880,7,1220,4.5,1106635464,7,0.046052631578947366
881,7,1917,4.0,1106635484,8,0.05263157894736842
882,7,1517,3.5,1106635489,9,0.05921052631578947
883,7,1219,5.0,1106635496,10,0.06578947368421052
884,7,3114,4.5,1106635500,11,0.07236842105263158
885,7,1101,4.0,1106635502,12,0.07894736842105263
886,7,58,3.0,1106635520,13,0.08552631578947369
887,7,4306,4.0,1106635524,14,0.09210526315789473
888,7,466,5.0,1106635532,15,0.09868421052631579
889,7,2640,3.0,1106635540,16,0.10526315789473684
890,7,2353,3.5,1106635625,17,0.1118421052631579
891,7,3793,3.5,1106635630,18,0.11842105263157894
892,7,3977,2.5,1106635635,19,0.125
893,7,2529,5.0,1106635640,20,0.13157894736842105
894,7,2762,4.5,1106635648,21,0.13815789473684212
895,7,1682,3.0,1106635653,22,0.14473684210526316
896,7,1954,4.5,1106635657,23,0.1513157894736842
897,7,1246,1.5,1106635678,24,0.15789473684210525
898,7,1270,5.0,1106635681,25,0.16447368421052633
